(base) [labuser@hypatia gui]$ psql -U vo_admin -d telescope_db
psql (13.16)
Type "help" for help.

telescope_db=> SELECT * FROM tblrun_info LIMIT 3000;
 run_id | veritas_run_id |  run_type   |   run_status   | run_window |    db_start_time    |     db_end_time     |   data_start_time   |    data_end_time    | duration | telescope_mask | harvester_mask |         source_id          
    291 |         112689 | observing   | ended          |          1 | 2025-08-26 13:01:45 | 2025-08-26 13:01:55 | 2025-08-26 13:01:45 | 2025-08-26 13:01:55 | 00:00:10 |             14 |     4294967294 | testcrate
    292 |         112689 | engineering | ended_manually |          1 | 2025-08-29 11:22:17 | 2025-08-29 11:27:15 | 2025-08-29 11:22:17 | 2025-08-29 11:27:15 | 01:00:00 |             14 |     4294967294 | testcrate
    293 |         112689 | engineering | ended_manually |          1 | 2025-08-29 11:27:22 | 2025-08-29 11:35:45 | 2025-08-29 11:27:22 | 2025-08-29 11:35:45 | 01:00:00 |             14 |     4294967294 | testcrate
    294 |         112689 | engineering | ended_manually |          1 | 2025-08-29 11:35:54 | 2025-08-29 11:36:42 | 2025-08-29 11:35:54 | 2025-08-29 11:36:42 | 01:00:00 |             14 |     4294967294 | testcrate
    295 |         112689 | engineering | ended_manually |          1 | 2025-08-29 11:36:45 | 2025-08-29 11:47:59 | 2025-08-29 11:36:45 | 2025-08-29 11:47:59 | 01:00:00 |             14 |     4294967294 | testcrate
    296 |         113164 | engineering | ended_manually |          1 | 2025-10-22 10:48:17 | 2025-10-22 10:56:49 | 2025-10-22 10:48:17 | 2025-10-22 10:56:49 | 01:00:00 |             14 |     4294967294 | testcrate
    297 |         113164 | engineering | ended          |          1 | 2025-10-22 10:56:59 | 2025-10-22 11:56:59 | 2025-10-22 10:56:59 | 2025-10-22 11:56:59 | 01:00:00 |             14 |     4294967294 | testcrate
    298 |         113362 | engineering | ended_manually |          1 | 2025-10-30 17:31:32 | 2025-10-30 17:38:23 | 2025-10-30 17:31:32 | 2025-10-30 17:38:23 | 01:00:00 |             14 |     4294967294 | testcrate
    299 |         113362 | engineering | ended_manually |          1 | 2025-10-30 17:41:47 | 2025-10-30 17:42:25 | 2025-10-30 17:41:47 | 2025-10-30 17:42:25 | 01:00:00 |             14 |     4294967294 | testcrate
    300 |         113362 | engineering | ended_manually |          1 | 2025-10-30 17:46:38 | 2025-10-30 17:46:55 | 2025-10-30 17:46:38 | 2025-10-30 17:46:55 | 01:00:00 |             14 |     4294967294 | testcrate
    301 |         113362 | engineering | ended_manually |          1 | 2025-10-30 17:46:57 | 2025-10-30 17:47:27 | 2025-10-30 17:46:57 | 2025-10-30 17:47:27 | 01:00:00 |             14 |     4294967294 | testcrate
    302 |         113362 | engineering | ended_manually |          1 | 2025-10-30 17:53:23 | 2025-10-30 17:54:09 | 2025-10-30 17:53:23 | 2025-10-30 17:54:09 | 01:00:00 |             14 |     4294967294 | testcrate
    303 |         113362 | engineering | ended_manually |          1 | 2025-10-30 18:01:45 | 2025-10-30 18:04:32 | 2025-10-30 18:01:45 | 2025-10-30 18:04:32 | 01:00:00 |             14 |     4294967294 | testcrate
    304 |         113362 | engineering | ended_manually |          1 | 2025-10-30 18:19:27 | 2025-10-30 18:19:49 | 2025-10-30 18:19:27 | 2025-10-30 18:19:49 | 01:00:00 |             14 |     4294967294 | testcrate
    305 |         113362 | engineering | ended_manually |          1 | 2025-10-30 18:20:35 | 2025-10-30 18:22:39 | 2025-10-30 18:20:35 | 2025-10-30 18:22:39 | 01:00:00 |             14 |     4294967294 | testcrate
    306 |         113362 | engineering | ended_manually |          1 | 2025-10-30 18:50:14 | 2025-10-30 18:50:17 | 2025-10-30 18:50:14 | 2025-10-30 18:50:17 | 01:00:00 |             14 |     4294967294 | testcrate
    307 |         113362 | engineering | ended_manually |          1 | 2025-10-30 18:53:36 | 2025-10-30 19:08:07 | 2025-10-30 18:53:36 | 2025-10-30 19:08:07 | 01:00:00 |             14 |     4294967294 | testcrate
    308 |         113362 | observing   | ended_manually |          1 | 2025-10-31 09:25:49 | 2025-10-31 09:32:43 | 2025-10-31 09:25:49 | 2025-10-31 09:32:43 | 01:00:00 |             14 |     4294967294 | testcrate
    309 |         113362 | observing   | ended_manually |          1 | 2025-10-31 10:06:23 | 2025-10-31 10:09:42 | 2025-10-31 10:06:23 | 2025-10-31 10:09:42 | 01:00:00 |             14 |     4294967294 | testcrate
    310 |         113362 | observing   | ended_manually |          1 | 2025-10-31 10:10:40 | 2025-10-31 10:19:18 | 2025-10-31 10:10:40 | 2025-10-31 10:19:18 | 01:00:00 |             14 |     4294967294 | testcrate
    311 |         113362 | observing   | ended_manually |          1 | 2025-10-31 10:22:49 | 2025-10-31 10:30:12 | 2025-10-31 10:22:49 | 2025-10-31 10:30:12 | 01:00:00 |             14 |     4294967294 | testcrate
    312 |         113362 | observing   | ended_manually |          1 | 2025-10-31 10:31:28 | 2025-10-31 10:39:30 | 2025-10-31 10:31:28 | 2025-10-31 10:39:30 | 01:00:00 |             14 |     4294967294 | testcrate
    313 |         113362 | observing   | ended_manually |          1 | 2025-10-31 11:37:51 | 2025-10-31 11:50:37 | 2025-10-31 11:37:51 | 2025-10-31 11:50:37 | 01:00:00 |             14 |     4294967294 | testcrate
    314 |         113362 | observing   | ended_manually |          1 | 2025-10-31 12:10:37 | 2025-10-31 12:28:34 | 2025-10-31 12:10:37 | 2025-10-31 12:28:34 | 01:00:00 |             14 |     4294967294 | testcrate
    315 |         113362 | observing   | ended_manually |          1 | 2025-10-31 14:10:01 | 2025-10-31 14:15:18 | 2025-10-31 14:10:01 | 2025-10-31 14:15:18 | 01:00:00 |             14 |     4294967294 | testcrate
    316 |         113362 | observing   | ended_manually |          1 | 2025-10-31 16:05:20 | 2025-10-31 16:06:25 | 2025-10-31 16:05:20 | 2025-10-31 16:06:25 | 01:00:00 |             14 |     4294967294 | testcrate
    317 |         113362 | observing   | ended_manually |          1 | 2025-10-31 16:06:27 | 2025-10-31 16:09:37 | 2025-10-31 16:06:27 | 2025-10-31 16:09:37 | 01:00:00 |             14 |     4294967294 | testcrate
    318 |         113362 | observing   | ended_manually |          1 | 2025-10-31 16:26:00 | 2025-10-31 16:30:12 | 2025-10-31 16:26:00 | 2025-10-31 16:30:12 | 01:00:00 |             14 |     4294967294 | testcrate
    319 |         113378 | observing   | ended_manually |          1 | 2025-11-02 20:24:49 | 2025-11-02 20:36:28 | 2025-11-02 20:24:49 | 2025-11-02 20:36:28 | 01:00:00 |             14 |     4294967294 | basecamp_test
    320 |         113378 | observing   | ended_manually |          1 | 2025-11-02 20:38:24 | 2025-11-02 20:38:33 | 2025-11-02 20:38:24 | 2025-11-02 20:38:33 | 01:00:00 |             14 |     4294967294 | basecamp_test
    321 |         113378 | observing   | ended_manually |          1 | 2025-11-03 14:21:53 | 2025-11-03 14:31:27 | 2025-11-03 14:21:53 | 2025-11-03 14:31:27 | 01:00:00 |             14 |     4294967294 | asdf
    322 |         113378 | observing   | ended_manually |          1 | 2025-11-03 14:32:16 | 2025-11-03 14:32:43 | 2025-11-03 14:32:16 | 2025-11-03 14:32:43 | 01:00:00 |             14 |     4294967294 | test_board2
    323 |         113381 | observing   | ended_manually |          1 | 2025-11-03 18:19:34 | 2025-11-03 18:19:42 | 2025-11-03 18:19:34 | 2025-11-03 18:19:42 | 01:00:00 |             14 |     4294967294 | asdf
    324 |         113381 | observing   | ended_manually |          1 | 2025-11-03 18:21:07 | 2025-11-03 18:21:14 | 2025-11-03 18:21:07 | 2025-11-03 18:21:14 | 01:00:00 |             14 |     4294967294 | asdf
    325 |         113383 | observing   | ended_manually |          1 | 2025-11-03 19:07:38 | 2025-11-03 19:07:43 | 2025-11-03 19:07:38 | 2025-11-03 19:07:43 | 01:00:00 |             14 |     4294967294 | test
    326 |         113383 | observing   | ended_manually |          1 | 2025-11-03 19:14:32 | 2025-11-03 19:14:42 | 2025-11-03 19:14:32 | 2025-11-03 19:14:42 | 01:00:00 |             14 |     4294967294 | test
    327 |         113383 | observing   | ended_manually |          1 | 2025-11-03 19:14:46 | 2025-11-03 19:14:52 | 2025-11-03 19:14:46 | 2025-11-03 19:14:52 | 01:00:00 |             14 |     4294967294 | test
    328 |         113387 | observing   | ended_manually |          1 | 2025-11-03 19:50:01 | 2025-11-03 19:51:52 | 2025-11-03 19:50:01 | 2025-11-03 19:51:52 | 01:00:00 |             14 |     4294967294 | fake_flasher
    329 |         113387 | observing   | ended_manually |          1 | 2025-11-03 19:52:31 | 2025-11-03 20:15:53 | 2025-11-03 19:52:31 | 2025-11-03 20:15:53 | 01:00:00 |             14 |     4294967294 | fake_flasher
    330 |         113387 | observing   | ended_manually |          1 | 2025-11-03 20:15:55 | 2025-11-03 21:04:23 | 2025-11-03 20:15:55 | 2025-11-03 21:04:23 | 01:00:00 |             14 |     4294967294 | fake_flasher
    331 |         113391 | observing   | ended_manually |          1 | 2025-11-03 21:08:39 | 2025-11-03 21:08:47 | 2025-11-03 21:08:39 | 2025-11-03 21:08:47 | 14:00:00 |             14 |     4294967294 | NOSOURCE
    332 |         113394 | observing   | ended_manually |          1 | 2025-11-03 21:16:26 | 2025-11-03 21:16:46 | 2025-11-03 21:16:26 | 2025-11-03 21:16:46 | 01:00:00 |             14 |     4294967294 | Dark_sky_1khz
    333 |         113394 | observing   | ended_manually |          1 | 2025-11-03 21:17:53 | 2025-11-03 21:22:27 | 2025-11-03 21:17:53 | 2025-11-03 21:22:27 | 01:00:00 |             14 |     4294967294 | Dark_sky_1khz
    334 |         113394 | observing   | ended          |          8 | 2025-11-03 21:24:31 | 2025-11-03 21:29:31 | 2025-11-03 21:24:31 | 2025-11-03 21:29:31 | 00:05:00 |             14 |     4294967294 | Dark_sky_1khz
    335 |         113394 | observing   | ended_manually |          8 | 2025-11-03 21:33:14 | 2025-11-03 21:33:19 | 2025-11-03 21:33:14 | 2025-11-03 21:33:19 | 00:05:00 |             14 |     4294967294 | Dark_sky_1khz
    336 |         113396 | observing   | ended_manually |          1 | 2025-11-04 15:32:28 | 2025-11-04 15:34:19 | 2025-11-04 15:32:28 | 2025-11-04 15:34:19 | 01:00:00 |             14 |     4294967294 | asdf
    337 |         113396 | observing   | ended_manually |          1 | 2025-11-04 15:34:25 | 2025-11-04 15:34:56 | 2025-11-04 15:34:25 | 2025-11-04 15:34:56 | 00:30:00 |             14 |     4294967294 | asdf
    338 |         113396 | observing   | ended          |          1 | 2025-11-04 15:35:08 | 2025-11-04 16:05:08 | 2025-11-04 15:35:08 | 2025-11-04 16:05:08 | 00:30:00 |             14 |     4294967294 | testcrate_no_signal
    339 |         113396 | observing   | ended_manually |          1 | 2025-11-04 16:12:59 | 2025-11-04 16:30:09 | 2025-11-04 16:12:59 | 2025-11-04 16:30:09 | 00:30:00 |             14 |     4294967294 | testcrate_with_trig_signal
    340 |         113396 | observing   | ended_manually |          1 | 2025-11-04 16:30:22 | 2025-11-04 16:31:48 | 2025-11-04 16:30:22 | 2025-11-04 16:31:48 | 00:30:00 |             14 |     4294967294 | testcrate_trig_100Hz
    341 |         113396 | observing   | ended_manually |          1 | 2025-11-04 16:32:00 | 2025-11-04 16:32:02 | 2025-11-04 16:32:00 | 2025-11-04 16:32:02 | 00:30:00 |             14 |     4294967294 | testcrate_trig_500Hz
    342 |         113396 | observing   | ended_manually |          1 | 2025-11-04 16:32:14 | 2025-11-04 16:33:16 | 2025-11-04 16:32:14 | 2025-11-04 16:33:16 | 00:30:00 |             14 |     4294967294 | testcrate_trig_500Hz
    343 |         113396 | observing   | ended_manually |          1 | 2025-11-04 16:33:42 | 2025-11-04 16:35:45 | 2025-11-04 16:33:42 | 2025-11-04 16:35:45 | 00:30:00 |             14 |     4294967294 | testcrate_trig_250Hz
    344 |         113400 | observing   | ended_manually |          1 | 2025-11-04 20:36:37 | 2025-11-04 20:44:36 | 2025-11-04 20:36:37 | 2025-11-04 20:44:36 | 01:00:00 |             14 |     4294967294 | flasher
    345 |         113401 | observing   | ended          |          1 | 2025-11-04 21:02:44 | 2025-11-04 21:04:44 | 2025-11-04 21:02:44 | 2025-11-04 21:04:44 | 00:02:00 |             14 |     4294967294 | flasher_after_swap
    346 |         113402 | observing   | ended          |          1 | 2025-11-04 21:13:08 | 2025-11-04 21:23:08 | 2025-11-04 21:13:08 | 2025-11-04 21:23:08 | 00:10:00 |             14 |     4294967294 | Deneb
    347 |         113403 | observing   | ended_manually |          1 | 2025-11-04 21:27:30 | 2025-11-04 21:28:19 | 2025-11-04 21:27:30 | 2025-11-04 21:28:19 | 00:08:00 |             14 |     4294967294 | 32_vul
    348 |         113403 | observing   | ended_manually |          1 | 2025-11-04 21:29:47 | 2025-11-04 21:32:09 | 2025-11-04 21:29:47 | 2025-11-04 21:32:09 | 00:08:00 |             14 |     4294967294 | 32_vul
    349 |         113405 | observing   | ended          |          1 | 2025-11-04 21:33:27 | 2025-11-04 21:41:27 | 2025-11-04 21:33:27 | 2025-11-04 21:41:27 | 00:08:00 |             14 |     4294967294 | 32_vul
    350 |         113405 | observing   | ended          |          1 | 2025-11-04 21:43:18 | 2025-11-04 21:49:18 | 2025-11-04 21:43:18 | 2025-11-04 21:49:18 | 00:06:00 |             14 |     4294967294 | 32_vul_no_gamma
    351 |         113405 | observing   | ended          |          1 | 2025-11-04 21:51:50 | 2025-11-04 21:57:50 | 2025-11-04 21:51:50 | 2025-11-04 21:57:50 | 00:06:00 |             14 |     4294967294 | peg_1a_no_gamma
    352 |         113405 | observing   | ended          |          1 | 2025-11-04 22:03:50 | 2025-11-04 22:09:50 | 2025-11-04 22:03:50 | 2025-11-04 22:09:50 | 00:06:00 |             14 |     4294967294 | cyg_zeta_no_gamma
    353 |         113405 | observing   | ended          |          1 | 2025-11-04 22:25:54 | 2025-11-04 22:31:54 | 2025-11-04 22:25:54 | 2025-11-04 22:31:54 | 00:06:00 |             14 |     4294967294 | markab_no_gamma
    354 |         113405 | observing   | ended          |          1 | 2025-11-04 22:35:45 | 2025-11-04 22:39:45 | 2025-11-04 22:35:45 | 2025-11-04 22:39:45 | 00:04:00 |             14 |     4294967294 | peg_mu_no_gamma
    355 |         113406 | observing   | ended          |          1 | 2025-11-04 22:45:36 | 2025-11-04 22:47:36 | 2025-11-04 22:45:36 | 2025-11-04 22:47:36 | 00:02:00 |             14 |     4294967294 | flasher
    356 |         113407 | observing   | ended          |          1 | 2025-11-04 23:08:36 | 2025-11-04 23:10:36 | 2025-11-04 23:08:36 | 2025-11-04 23:10:36 | 00:02:00 |             14 |     4294967294 | flasher
    357 |         113408 | observing   | ended          |          1 | 2025-11-04 23:14:28 | 2025-11-04 23:16:28 | 2025-11-04 23:14:28 | 2025-11-04 23:16:28 | 00:02:00 |             14 |     4294967294 | flasher_with_hv
    358 |         113408 | observing   | ended          |          1 | 2025-11-04 23:22:31 | 2025-11-04 23:26:31 | 2025-11-04 23:22:31 | 2025-11-04 23:26:31 | 00:04:00 |             14 |     4294967294 | ruchvah
    359 |         113408 | observing   | ended          |          1 | 2025-11-04 23:29:58 | 2025-11-04 23:33:58 | 2025-11-04 23:29:58 | 2025-11-04 23:33:58 | 00:04:00 |             14 |     4294967294 | schedar
    360 |         113408 | observing   | ended_manually |          1 | 2025-11-04 23:51:43 | 2025-11-04 23:51:58 | 2025-11-04 23:51:43 | 2025-11-04 23:51:58 | 00:15:00 |             14 |     4294967294 | kic_10417986
    361 |         113409 | observing   | ended          |          1 | 2025-11-04 23:52:22 | 2025-11-05 00:07:22 | 2025-11-04 23:52:22 | 2025-11-05 00:07:22 | 00:15:00 |             14 |     4294967294 | kic_10417986
    362 |         113409 | observing   | ended_manually |          1 | 2025-11-05 00:11:19 | 2025-11-05 00:18:44 | 2025-11-05 00:11:19 | 2025-11-05 00:18:44 | 00:20:00 |             14 |     4294967294 | crab
    363 |         113410 | observing   | ended_manually |          1 | 2025-11-05 00:19:26 | 2025-11-05 00:31:41 | 2025-11-05 00:19:26 | 2025-11-05 00:31:41 | 00:20:00 |             14 |     4294967294 | crab_with_timestamps
    364 |         113411 | observing   | ended          |          8 | 2025-11-05 00:39:31 | 2025-11-05 00:49:31 | 2025-11-05 00:39:31 | 2025-11-05 00:49:31 | 00:10:00 |             14 |     4294967294 | crab_with_filter
    365 |         113411 | observing   | ended          |          1 | 2025-11-05 15:51:29 | 2025-11-05 15:56:29 | 2025-11-05 15:51:29 | 2025-11-05 15:56:29 | 00:05:00 |             14 |     4294967294 | testcrate
    366 |         113411 | observing   | ended          |          1 | 2025-11-05 15:58:24 | 2025-11-05 16:03:24 | 2025-11-05 15:58:24 | 2025-11-05 16:03:24 | 00:05:00 |             14 |     4294967294 | testcrate_1hz
    367 |         113411 | observing   | ended_manually |          1 | 2025-11-05 16:21:39 | 2025-11-05 16:21:47 | 2025-11-05 16:21:39 | 2025-11-05 16:21:47 | 00:05:00 |             14 |     4294967294 | testcrate_1hz
    368 |         113411 | observing   | ended_manually |          1 | 2025-11-05 16:22:41 | 2025-11-05 16:24:05 | 2025-11-05 16:22:41 | 2025-11-05 16:24:05 | 00:05:00 |             14 |     4294967294 | testcrate_1hz
    369 |         113411 | observing   | ended          |          1 | 2025-11-05 16:24:06 | 2025-11-05 16:29:06 | 2025-11-05 16:24:06 | 2025-11-05 16:29:06 | 00:05:00 |             14 |     4294967294 | testcrate_1hz
    370 |         113411 | observing   | ended          |          1 | 2025-11-05 16:32:51 | 2025-11-05 16:37:51 | 2025-11-05 16:32:51 | 2025-11-05 16:37:51 | 00:05:00 |             14 |     4294967294 | testcrate_2hz
    371 |         113411 | observing   | ended          |          1 | 2025-11-05 16:44:19 | 2025-11-05 16:49:19 | 2025-11-05 16:44:19 | 2025-11-05 16:49:19 | 00:05:00 |             14 |     4294967294 | testcrate_2hz
    372 |         113411 | observing   | ended          |          2 | 2025-11-05 16:49:58 | 2025-11-05 16:54:58 | 2025-11-05 16:49:58 | 2025-11-05 16:54:58 | 00:05:00 |             14 |     4294967294 | testcrate_4hz
    373 |         113411 | observing   | ended          |          2 | 2025-11-05 16:55:21 | 2025-11-05 17:00:21 | 2025-11-05 16:55:21 | 2025-11-05 17:00:21 | 00:05:00 |             14 |     4294967294 | testcrate_2hz
    374 |         113411 | observing   | ended          |          2 | 2025-11-05 17:07:47 | 2025-11-05 17:12:47 | 2025-11-05 17:07:47 | 2025-11-05 17:12:47 | 00:05:00 |             14 |     4294967294 | testcrate_2hz_no_pulse
    375 |         113411 | observing   | ended_manually |          2 | 2025-11-05 17:53:36 | 2025-11-05 17:56:42 | 2025-11-05 17:53:36 | 2025-11-05 17:56:42 | 00:05:00 |             14 |     4294967294 | testcrate_2hz_1_channel
    376 |         113413 | engineering | ended          |          1 | 2025-11-05 19:23:06 | 2025-11-05 19:25:06 | 2025-11-05 19:23:06 | 2025-11-05 19:25:06 | 00:02:00 |             14 |     4294967294 | fake_flasher
    377 |         113413 | engineering | ended          |          1 | 2025-11-05 19:25:40 | 2025-11-05 19:27:40 | 2025-11-05 19:25:40 | 2025-11-05 19:27:40 | 00:02:00 |             14 |     4294967294 | nothing
    378 |         113413 | engineering | ended_manually |          1 | 2025-11-05 19:36:39 | 2025-11-05 19:37:16 | 2025-11-05 19:36:39 | 2025-11-05 19:37:16 | 00:02:00 |             14 |     4294967294 | pmt_warming
    379 |         113414 | engineering | ended_manually |          1 | 2025-11-05 19:37:46 | 2025-11-05 19:39:49 | 2025-11-05 19:37:46 | 2025-11-05 19:39:49 | 00:20:00 |             14 |     4294967294 | pmt_warming
    380 |         113415 | observing   | ended_manually |          1 | 2025-11-05 19:53:18 | 2025-11-05 19:53:55 | 2025-11-05 19:53:18 | 2025-11-05 19:53:55 | 00:30:00 |             14 |     4294967294 | 1ES_1959+650
    381 |         113416 | observing   | ended          |          1 | 2025-11-05 19:55:22 | 2025-11-05 20:25:22 | 2025-11-05 19:55:22 | 2025-11-05 20:25:22 | 00:30:00 |             14 |     4294967294 | 1ES_1959+650
    382 |         113417 | calibration | ended          |          1 | 2025-11-05 20:26:11 | 2025-11-05 20:28:11 | 2025-11-05 20:26:11 | 2025-11-05 20:28:11 | 00:02:00 |             14 |     4294967294 | flasher
    383 |         113418 | observing   | ended          |          1 | 2025-11-05 20:31:17 | 2025-11-05 20:35:17 | 2025-11-05 20:31:17 | 2025-11-05 20:35:17 | 00:04:00 |             14 |     4294967294 | cyg_41
    384 |         113418 | observing   | ended          |          1 | 2025-11-05 20:36:14 | 2025-11-05 20:40:14 | 2025-11-05 20:36:14 | 2025-11-05 20:40:14 | 00:04:00 |             14 |     4294967294 | cyg_41
    385 |         113419 | observing   | ended          |          1 | 2025-11-05 20:44:08 | 2025-11-05 20:48:08 | 2025-11-05 20:44:08 | 2025-11-05 20:48:08 | 00:04:00 |             14 |     4294967294 | peg14
    386 |         113419 | observing   | ended          |          1 | 2025-11-05 20:48:57 | 2025-11-05 20:52:57 | 2025-11-05 20:48:57 | 2025-11-05 20:52:57 | 00:04:00 |             14 |     4294967294 | peg14
    387 |         113420 | observing   | ended          |          1 | 2025-11-05 20:57:24 | 2025-11-05 21:01:24 | 2025-11-05 20:57:24 | 2025-11-05 21:01:24 | 00:04:00 |             14 |     4294967294 | wcyg
    388 |         113420 | observing   | ended          |          1 | 2025-11-05 21:02:04 | 2025-11-05 21:06:04 | 2025-11-05 21:02:04 | 2025-11-05 21:06:04 | 00:04:00 |             14 |     4294967294 | wcyg
    389 |         113420 | observing   | ended          |          1 | 2025-11-05 21:08:30 | 2025-11-05 21:12:30 | 2025-11-05 21:08:30 | 2025-11-05 21:12:30 | 00:04:00 |             14 |     4294967294 | he197226
    390 |         113421 | observing   | ended_manually |          1 | 2025-11-05 21:17:58 | 2025-11-05 21:20:19 | 2025-11-05 21:17:58 | 2025-11-05 21:20:19 | 00:30:00 |             14 |     4294967294 | kic10417986
    391 |         113422 | observing   | ended_manually |          1 | 2025-11-05 21:24:03 | 2025-11-05 21:25:07 | 2025-11-05 21:24:03 | 2025-11-05 21:25:07 | 00:30:00 |             14 |     4294967294 | psr_b1936+21
    392 |         113423 | observing   | ended          |          8 | 2025-11-05 21:26:11 | 2025-11-05 21:56:11 | 2025-11-05 21:26:11 | 2025-11-05 21:56:11 | 00:30:00 |             14 |     4294967294 | psr_b1936+21
    393 |         113424 | observing   | ended_manually |          8 | 2025-11-05 22:04:02 | 2025-11-05 22:09:59 | 2025-11-05 22:04:02 | 2025-11-05 22:09:59 | 00:15:00 |             14 |     4294967294 | kic10417986
    394 |         113424 | observing   | ended_manually |          8 | 2025-11-05 22:10:01 | 2025-11-05 22:10:25 | 2025-11-05 22:10:01 | 2025-11-05 22:10:25 | 00:15:00 |             14 |     4294967294 | kic10417986
    395 |         113424 | observing   | ended_manually |          8 | 2025-11-05 22:10:34 | 2025-11-05 22:11:11 | 2025-11-05 22:10:34 | 2025-11-05 22:11:11 | 00:15:00 |             14 |     4294967294 | kic10417986
    396 |         113424 | observing   | ended_manually |          8 | 2025-11-05 22:12:57 | 2025-11-05 22:14:32 | 2025-11-05 22:12:57 | 2025-11-05 22:14:32 | 01:00:00 |             14 |     4294967294 | kic10417986
    397 |         113424 | observing   | ended_manually |          8 | 2025-11-05 22:18:36 | 2025-11-05 22:18:43 | 2025-11-05 22:18:36 | 2025-11-05 22:18:43 | 01:00:00 |             14 |     4294967294 | kic10417986
    398 |         113424 | observing   | ended_manually |          8 | 2025-11-05 22:23:03 | 2025-11-05 22:23:38 | 2025-11-05 22:23:03 | 2025-11-05 22:23:38 | 01:00:00 |             14 |     4294967294 | kic10417986
    399 |         113424 | engineering | ended_manually |          8 | 2025-11-05 22:31:27 | 2025-11-05 22:31:28 | 2025-11-05 22:31:27 | 2025-11-05 22:31:28 | 01:00:00 |             14 |     4294967294 | test
    400 |         113424 | observing   | ended          |          8 | 2025-11-05 22:36:38 | 2025-11-05 22:51:38 | 2025-11-05 22:36:38 | 2025-11-05 22:51:38 | 00:15:00 |             14 |     4294967294 | psr_b1937+21
    401 |         113424 | observing   | ended_manually |          8 | 2025-11-05 22:58:46 | 2025-11-05 22:59:14 | 2025-11-05 22:58:46 | 2025-11-05 22:59:14 | 01:00:00 |             14 |     4294967294 | crab
    402 |         113424 | observing   | ended_manually |          8 | 2025-11-05 23:01:31 | 2025-11-05 23:01:41 | 2025-11-05 23:01:31 | 2025-11-05 23:01:41 | 01:00:00 |             14 |     4294967294 | crab
    403 |         113424 | observing   | ended_manually |          8 | 2025-11-05 23:01:51 | 2025-11-05 23:01:59 | 2025-11-05 23:01:51 | 2025-11-05 23:01:59 | 01:00:00 |             14 |     4294967294 | crab
    404 |         113424 | observing   | ended_manually |          8 | 2025-11-05 23:07:52 | 2025-11-05 23:27:08 | 2025-11-05 23:07:52 | 2025-11-05 23:27:08 | 01:00:00 |             14 |     4294967294 | crab
    405 |         113424 | observing   | ended_manually |          8 | 2025-11-05 23:36:25 | 2025-11-05 23:36:30 | 2025-11-05 23:36:25 | 2025-11-05 23:36:30 | 00:30:00 |             14 |     4294967294 | crab
    406 |         113424 | observing   | ended_manually |          8 | 2025-11-05 23:40:27 | 2025-11-05 23:41:09 | 2025-11-05 23:40:27 | 2025-11-05 23:41:09 | 00:30:00 |             14 |     4294967294 | crab
    407 |         113424 | observing   | ended_manually |          8 | 2025-11-05 23:44:57 | 2025-11-05 23:45:31 | 2025-11-05 23:44:57 | 2025-11-05 23:45:31 | 00:30:00 |             14 |     4294967294 | crab
    408 |         113424 | observing   | ended          |          8 | 2025-11-05 23:51:13 | 2025-11-06 00:21:13 | 2025-11-05 23:51:13 | 2025-11-06 00:21:13 | 00:30:00 |             14 |     4294967294 | crab
    409 |         113424 | observing   | ended_manually |          8 | 2025-11-06 00:25:49 | 2025-11-06 00:27:04 | 2025-11-06 00:25:49 | 2025-11-06 00:27:04 | 00:02:00 |             14 |     4294967294 | crab
    410 |         113424 | observing   | ended_manually |          8 | 2025-11-06 00:27:06 | 2025-11-06 00:27:07 | 2025-11-06 00:27:06 | 2025-11-06 00:27:07 | 00:02:00 |             14 |     4294967294 | crab
    411 |         113424 | observing   | ended          |          8 | 2025-11-06 00:29:20 | 2025-11-06 00:31:20 | 2025-11-06 00:29:20 | 2025-11-06 00:31:20 | 00:02:00 |             14 |     4294967294 | crab
(379 rows)

telescope_db=> 

